Tubule_ID,Loop_ID,Branch_ID,Ref,distance,unwrapped_phase
1,1,13,R6,0,1.7693449825017717
1,1,13,0,17.32050807568877,1.7693449825017717
1,1,13,0,31.462643699419726,1.7693449825017717
1,1,13,0,45.60477932315067,1.7693449825017717
1,1,13,0,59.746914946881624,1.7693449825017717
1,1,13,0,69.74691494688162,1.7693449825017717
1,1,13,0,87.0674230225704,1.7693449825017717
1,1,13,0,101.20955864630135,1.7693449825017717
1,1,13,0,111.20955864630135,1.7693449825017717
1,1,13,0,121.20955864630135,1.7693449825017717
1,1,13,0,138.53006672199012,1.7693449825017717
1,1,13,0,152.67220234572108,1.7693449825017717
1,1,13,0,162.67220234572108,1.7693449825017717
1,1,13,0,176.81433796945203,1.7693449825017717
1,1,13,0,190.95647359318298,1.7693449825017717
1,1,13,0,208.27698166887174,1.7693449825017717
1,1,13,0,222.4191172926027,1.7693449825017717
1,1,13,0,239.73962536829148,1.7693449825017717
1,1,13,0,253.8817609920224,1.7693449825017717
1,1,13,0,271.2022690677112,-0.9559866444873739
1,1,13,0,285.34440469144215,-0.9559866444873739
1,1,13,0,302.6649127671309,-0.9559866444873739
1,1,13,0,312.6649127671309,-0.9559866444873739
1,1,13,0,329.98542084281974,-0.9559866444873739
1,1,13,0,339.98542084281974,-1.4523582837545614
1,1,13,0,354.12755646655063,-1.4523582837545614
1,1,13,0,371.4480645422394,-1.4523582837545614
1,1,13,0,381.4480645422394,-1.4523582837545614
1,1,13,0,395.5902001659704,-1.4523582837545614
1,1,13,0,409.7323357897013,-1.4523582837545614
1,1,13,0,427.05284386539006,-1.4523582837545614
1,1,13,0,437.05284386539006,-1.4523582837545614
1,1,13,0,454.3733519410789,-1.4523582837545614
1,1,13,0,464.3733519410789,-1.4523582837545614
1,1,13,0,474.3733519410789,-1.4523582837545614
1,1,13,0,491.69386001676764,-1.4523582837545614
1,1,13,0,501.69386001676764,-1.4523582837545614
1,1,13,0,515.8359956404986,-1.4523582837545614
1,1,13,0,529.9781312642295,-1.4523582837545614
