Tubule_ID,Loop_ID,Branch_ID,Ref,distance,unwrapped_phase
4,1,12,R3,0,0.33709289173018486
4,1,12,0,10,0.33709289173018486
4,1,12,0,24.14213562373095,0.33709289173018486
4,1,12,0,34.14213562373095,0.33709289173018486
4,1,12,0,48.2842712474619,0.33709289173018486
4,1,12,0,58.2842712474619,0.33709289173018486
4,1,12,0,72.42640687119285,0.33709289173018486
4,1,12,0,86.5685424949238,0.33709289173018486
4,1,12,0,100.71067811865476,0.33709289173018486
4,1,12,0,114.8528137423857,0.33709289173018486
4,1,12,0,124.8528137423857,0.33709289173018486
4,1,12,0,138.99494936611666,0.33709289173018486
4,1,12,0,153.1370849898476,0.33709289173018486
4,1,12,0,167.27922061357856,0.33709289173018486
4,1,12,0,181.4213562373095,0.33709289173018486
4,1,12,0,198.7418643129983,0.33709289173018486
4,1,12,0,212.88399993672925,0.33709289173018486
4,1,12,0,227.02613556046018,0.33709289173018486
4,1,12,0,241.16827118419113,0.33709289173018486
4,1,12,0,258.48877925987995,0.33709289173018486
4,1,12,0,272.6309148836109,0.33709289173018486
4,1,12,0,282.6309148836109,0.33709289173018486
4,1,12,0,296.7730505073418,0.33709289173018486
4,1,12,0,310.91518613107274,0.33709289173018486
4,1,12,0,320.91518613107274,0.33709289173018486
4,1,12,0,335.05732175480375,0.33709289173018486
4,1,12,0,349.1994573785347,0.33709289173018486
4,1,12,0,359.1994573785347,0.33709289173018486
4,1,12,0,369.1994573785347,0.33709289173018486
4,1,12,0,383.3415930022656,0.33709289173018486
4,1,12,0,393.3415930022656,0.33709289173018486
4,1,12,0,407.4837286259966,0.33709289173018486
4,1,12,0,417.4837286259966,0.33709289173018486
4,1,12,0,431.6258642497275,0.33709289173018486
4,1,12,0,441.6258642497275,0.33709289173018486
4,1,12,0,451.6258642497275,0.33709289173018486
4,1,12,0,461.6258642497275,0.33709289173018486
4,1,12,0,471.6258642497275,0.33709289173018486
4,1,12,0,481.6258642497275,0.33709289173018486
4,1,12,0,491.6258642497275,0.33709289173018486
4,1,12,0,501.6258642497275,0.33709289173018486
4,1,12,0,511.6258642497275,0.33709289173018486
4,1,12,0,525.7679998734585,0.33709289173018486
4,1,12,0,535.7679998734585,0.33709289173018486
4,1,12,0,545.7679998734585,-0.3163583802164922
4,1,12,0,555.7679998734585,-0.3163583802164922
4,1,12,0,569.9101354971895,-0.3163583802164922
4,1,12,0,579.9101354971895,-0.3163583802164922
4,1,12,0,589.9101354971895,-0.3163583802164922
4,1,12,0,604.0522711209203,-0.3163583802164922
4,1,12,0,614.0522711209203,-0.3163583802164922
4,1,12,0,628.1944067446514,-0.3163583802164922
4,1,12,0,638.1944067446514,-0.3163583802164922
4,1,12,0,648.1944067446512,-0.3163583802164922
4,1,12,0,658.1944067446512,-0.3163583802164922
4,1,12,0,668.1944067446512,-0.3163583802164922
4,1,12,0,678.1944067446512,-0.3163583802164922
4,1,12,0,688.1944067446512,-0.3163583802164922
4,1,12,0,698.1944067446512,-0.3163583802164922
4,1,12,0,708.1944067446512,-0.3163583802164922
4,1,12,0,718.1944067446512,-0.3163583802164922
4,1,12,0,728.1944067446512,-0.3163583802164922
4,1,12,0,738.1944067446512,-0.3163583802164922
4,1,12,0,748.1944067446512,-0.3163583802164922
4,1,12,0,762.3365423683823,-0.3163583802164922
4,1,12,0,772.3365423683823,-0.3163583802164922
4,1,12,0,782.3365423683823,-0.3163583802164922
4,1,12,0,792.3365423683823,-0.3163583802164922
4,1,12,0,802.3365423683823,-0.3163583802164922
4,1,12,0,812.3365423683823,-0.3163583802164922
4,1,12,0,822.3365423683823,-0.3163583802164922
4,1,12,0,832.3365423683823,-0.3163583802164922
4,1,12,0,842.3365423683823,-0.3163583802164922
4,1,12,0,856.4786779921133,-0.3163583802164922
4,1,12,0,866.4786779921133,-0.3163583802164922
4,1,12,0,876.4786779921133,-0.3163583802164922
4,1,12,0,886.4786779921133,-0.3163583802164922
4,1,12,0,900.6208136158442,-0.3163583802164922
4,1,12,0,917.941321691533,-0.3163583802164922
4,1,12,0,927.941321691533,-0.3163583802164922
4,1,12,0,942.0834573152639,-0.3163583802164922
4,1,12,0,952.0834573152639,-0.3163583802164922
4,1,12,0,962.0834573152639,-0.3163583802164922
4,1,12,0,972.0834573152639,-0.3163583802164922
4,1,12,0,986.2255929389949,-0.3163583802164922
4,1,12,0,996.2255929389949,-0.3163583802164922
4,1,12,0,1006.2255929389949,-0.3163583802164922
4,1,12,0,1016.2255929389949,-0.3163583802164922
4,1,12,0,1030.3677285627257,-0.3163583802164922
4,1,12,0,1040.3677285627257,-0.3163583802164922
4,1,12,0,1054.5098641864568,-0.3163583802164922
4,1,12,0,1064.5098641864568,-0.3163583802164922
4,1,12,0,1074.5098641864568,-0.3163583802164922
4,1,12,0,1088.6519998101878,-0.3163583802164922
4,1,12,0,1098.6519998101878,-0.3163583802164922
4,1,12,0,1108.6519998101878,-0.3163583802164922
4,1,12,0,1118.6519998101878,-0.3163583802164922
4,1,12,0,1132.7941354339187,-0.3163583802164922
4,1,12,0,1142.7941354339187,-0.3163583802164922
4,1,12,0,1152.7941354339187,-0.3163583802164922
4,1,12,0,1166.9362710576497,-0.3163583802164922
4,1,12,0,1176.9362710576497,-0.3163583802164922
4,1,12,0,1186.9362710576497,-0.3163583802164922
4,1,12,0,1201.0784066813806,-0.3163583802164922
4,1,12,0,1211.0784066813806,-0.3163583802164922
4,1,12,0,1225.2205423051114,-0.3163583802164922
4,1,12,0,1235.2205423051114,-0.3163583802164922
4,1,12,0,1249.3626779288425,-0.3163583802164922
4,1,12,0,1259.3626779288425,-0.3163583802164922
4,1,12,0,1269.3626779288425,-0.3163583802164922
4,1,12,0,1279.3626779288425,-0.3163583802164922
4,1,12,0,1293.5048135525733,-0.3163583802164922
4,1,12,0,1303.5048135525733,-0.3163583802164922
4,1,12,0,1313.5048135525733,-0.3163583802164922
4,1,12,0,1327.6469491763044,-0.9559866444873739
4,1,12,0,1337.6469491763044,-0.9559866444873739
4,1,12,0,1351.7890848000354,-0.9559866444873739
4,1,12,0,1365.9312204237663,-0.9559866444873739
4,1,12,0,1380.0733560474973,-0.3163583802164922
4,1,12,0,1390.0733560474973,-0.3163583802164922
4,1,12,0,1404.215491671228,-0.3163583802164922
4,1,12,0,1414.215491671228,-0.3163583802164922
4,1,12,0,1424.215491671228,-0.9559866444873739
4,1,12,0,1434.215491671228,-0.9559866444873739
4,1,12,0,1448.357627294959,-0.9559866444873739
4,1,12,0,1458.357627294959,-0.9559866444873739
4,1,12,0,1472.49976291869,-0.9559866444873739
4,1,12,0,1482.49976291869,-0.9559866444873739
4,1,12,0,1499.820270994379,-0.9559866444873739
4,1,12,0,1513.96240661811,-0.9559866444873739
4,1,12,0,1523.96240661811,-0.9559866444873739
4,1,12,0,1533.96240661811,-0.9559866444873739
4,1,12,0,1543.96240661811,-0.9559866444873739
4,1,12,0,1558.1045422418406,-0.9559866444873739
4,1,12,0,1568.1045422418406,-0.9559866444873739
4,1,12,0,1578.1045422418406,-0.9559866444873739
4,1,12,0,1588.1045422418406,-0.9559866444873739
4,1,12,0,1598.1045422418406,-0.9559866444873739
4,1,12,0,1612.2466778655717,-0.9559866444873739
4,1,12,0,1622.2466778655717,-0.9559866444873739
4,1,12,0,1632.2466778655717,-0.9559866444873739
4,1,12,0,1646.3888134893025,-0.9559866444873739
4,1,12,0,1656.3888134893025,-0.9559866444873739
4,1,12,0,1670.5309491130336,-0.9559866444873739
4,1,12,0,1680.5309491130336,-0.9559866444873739
4,1,12,0,1690.5309491130336,-0.9559866444873739
4,1,12,0,1700.5309491130336,-0.9559866444873739
4,1,12,0,1714.6730847367646,-0.9559866444873739
4,1,12,0,1724.6730847367646,-0.9559866444873739
4,1,12,0,1734.6730847367646,-0.9559866444873739
4,1,12,0,1744.6730847367646,-0.9559866444873739
4,1,12,0,1754.6730847367646,-0.9559866444873739
4,1,12,0,1768.8152203604955,-1.8544821434140548
4,1,12,0,1778.8152203604955,-1.8544821434140548
4,1,12,0,1788.8152203604955,-1.8544821434140548
4,1,12,0,1798.8152203604955,-1.8544821434140548
4,1,12,0,1808.8152203604955,-1.8544821434140548
4,1,12,0,1822.9573559842265,-1.8544821434140548
4,1,12,0,1837.0994916079574,-1.8544821434140548
4,1,12,0,1847.0994916079574,-1.8544821434140548
4,1,12,0,1861.2416272316884,-1.8544821434140548
4,1,12,0,1871.2416272316884,-1.8544821434140548
4,1,12,0,1885.3837628554195,-0.9559866444873739
4,1,12,0,1902.704270931108,-0.9559866444873739
4,1,12,0,1912.704270931108,-0.9559866444873739
4,1,12,0,1930.0247790067967,-0.9559866444873739
4,1,12,0,1944.1669146305278,-0.9559866444873739
4,1,12,0,1958.3090502542586,-0.9559866444873739
4,1,12,0,1972.4511858779897,-0.9559866444873739
4,1,12,0,1982.4511858779897,-0.9559866444873739
4,1,12,0,1996.5933215017208,-0.9559866444873739
4,1,12,0,2010.7354571254516,-0.9559866444873739
4,1,12,0,2024.8775927491827,-0.9559866444873739
4,1,12,0,2042.1981008248713,-0.9559866444873739
4,1,12,0,2052.1981008248713,-0.9559866444873739
4,1,12,0,2066.3402364486024,-0.9559866444873739
4,1,12,0,2080.482372072333,-0.9559866444873739
4,1,12,0,2090.482372072333,-0.9559866444873739
4,1,12,0,2107.8028801480223,-0.9559866444873739
4,1,12,0,2117.8028801480223,-0.9559866444873739
4,1,12,0,2135.1233882237107,-0.9559866444873739
4,1,12,0,2145.1233882237107,-0.9559866444873739
4,1,12,b3,2159.2655238474417,-0.9559866444873739
4,1,2,0,2181.62620362244,-0.9559866444873739
4,1,2,0,2191.62620362244,-0.9559866444873739
4,1,2,0,2201.62620362244,-0.9559866444873739
4,1,2,0,2211.62620362244,-0.9559866444873739
4,1,2,0,2221.62620362244,-0.9559866444873739
4,1,2,0,2235.7683392461704,-0.9559866444873739
4,1,2,0,2245.7683392461704,-0.9559866444873739
4,1,2,0,2255.7683392461704,-0.9559866444873739
4,1,2,0,2269.9104748699015,-0.9559866444873739
4,1,2,0,2279.9104748699015,-0.9559866444873739
4,1,2,0,2289.9104748699015,-0.9559866444873739
4,1,2,0,2299.9104748699015,-0.9559866444873739
4,1,2,0,2314.0526104936325,-0.9559866444873739
4,1,2,0,2324.0526104936325,-0.9559866444873739
4,1,2,0,2338.1947461173636,-0.9559866444873739
4,1,2,0,2352.336881741094,-0.9559866444873739
4,1,2,0,2362.336881741094,-0.9559866444873739
4,1,2,0,2376.4790173648253,-0.9559866444873739
4,1,2,0,2386.4790173648253,-0.9559866444873739
4,1,2,0,2396.4790173648253,-1.8544821434140548
4,1,2,0,2410.6211529885563,-1.8544821434140548
4,1,2,0,2420.6211529885563,-1.8544821434140548
4,1,2,0,2434.7632886122874,-1.8544821434140548
4,1,2,0,2448.9054242360185,-1.8544821434140548
4,1,2,0,2458.9054242360185,-1.8544821434140548
4,1,2,0,2468.9054242360185,-1.8544821434140548
4,1,2,0,2486.225932311707,-1.8544821434140548
4,1,2,0,2500.368067935438,-1.8544821434140548
4,1,2,0,2514.510203559169,-1.8544821434140548
4,1,2,0,2531.830711634858,-1.4523582837545614
4,1,2,0,2545.9728472585884,-1.4523582837545614
4,1,2,0,2563.2933553342773,-1.4523582837545614
4,1,2,0,2577.435490958009,-1.4523582837545614
4,1,2,0,2591.577626581739,-1.4523582837545614
4,1,2,0,2605.71976220547,-1.4523582837545614
4,1,2,0,2623.040270281159,-1.4523582837545614
4,1,2,0,2637.1824059048904,-1.4523582837545614
4,1,2,0,2651.3245415286206,-1.4523582837545614
4,1,2,0,2661.3245415286206,-1.4523582837545614
4,1,2,0,2675.4666771523516,-1.8544821434140548
4,1,2,0,2689.6088127760827,-1.8544821434140548
4,1,2,0,2703.7509483998138,-1.8544821434140548
4,1,2,0,2717.893084023545,-1.8544821434140548
4,1,2,0,2732.0352196472754,-1.8544821434140548
4,1,2,0,2746.1773552710065,-1.4523582837545614
4,1,2,0,2756.1773552710065,-1.4523582837545614
4,1,2,0,2766.1773552710065,-1.4523582837545614
4,1,2,0,2776.1773552710065,-1.4523582837545614
4,1,2,0,2786.1773552710065,-1.4523582837545614
4,1,2,0,2796.1773552710065,-1.4523582837545614
4,1,2,0,2810.3194908947376,-1.4523582837545614
4,1,2,0,2820.3194908947376,-1.4523582837545614
4,1,2,0,2830.3194908947376,-1.4523582837545614
4,1,2,0,2840.3194908947376,-1.4523582837545614
4,1,2,0,2850.3194908947376,-1.4523582837545614
4,1,2,0,2860.3194908947376,-1.4523582837545614
4,1,2,0,2870.3194908947376,-1.4523582837545614
4,1,2,0,2884.4616265184686,-2.399862628077243
4,1,2,0,2894.4616265184686,-2.399862628077243
4,1,2,0,2904.4616265184686,-2.399862628077243
4,1,2,0,2914.4616265184686,-2.399862628077243
4,1,2,0,2924.4616265184686,-2.399862628077243
4,1,2,0,2938.6037621421997,-2.399862628077243
4,1,2,0,2948.6037621421997,-2.399862628077243
4,1,2,0,2958.6037621421997,-2.399862628077243
4,1,2,0,2968.6037621421997,-2.399862628077243
4,1,2,0,2982.7458977659303,-2.399862628077243
4,1,2,0,2992.7458977659303,-2.399862628077243
4,1,2,0,3006.8880333896614,-2.399862628077243
