Tubule_ID,Loop_ID,distance,mean_phase
4,1,0,0.2586787390965836
4,1,614.0522711209203,-0.3163583802164922
4,1,1166.9362710576497,-0.7257204693498565
4,1,1744.6730847367646,-1.1356857442727102
4,1,2376.4790173648253,-1.7426414449462582
4,1,2992.7458977659303,-2.399862628077243
4,1,3670.468132287865,-2.7510172885248956
4,1,4373.043180552185,-2.7008523370323734
4,1,5070.512330021002,-2.399862628077243
4,1,5701.1331436368455,-2.5001925310622863
4,1,6347.358736575841,-3.0269245217337652
4,1,6981.157922643642,-3.4176632496166497
4,1,7688.162189468332,-3.8986536512518617
4,1,8362.993134474948,-4.132494958829164
4,1,9008.542047178807,-4.5138403246778145
4,1,9670.94658531423,-4.5138403246778145
4,1,10323.241840220504,-4.5138403246778145
4,1,10947.792991869068,-5.009885238309029
4,1,11643.334614994339,-5.161454517474122
4,1,12239.854580448562,-4.021452224895379
4,1,12880.974274592054,-2.7008523370323734
4,1,13562.83864473772,-2.018096288813011
4,1,14283.520164542013,-1.2974149340795127
4,1,14909.035079362355,-0.9559866444873739
4,1,15546.012637882113,-1.0056238084140927
4,1,16209.380939189308,-1.6260255256450051
4,1,16945.95432125339,-1.8544821434140548
4,1,17664.70831471414,-1.250542371687953
4,1,18414.671866821187,-1.4651759817812078
4,1,19126.782032441384,-2.096083184845724
4,1,19840.14304416999,-4.336805295462723
4,1,20629.210828872307,-5.678504119587237
4,1,21385.24404294663,-5.946092415449401
4,1,22094.462919051508,-5.946092415449401
4,1,22722.479526088668,-5.946092415449401
4,1,23338.746406489772,-6.181334873350205
4,1,23968.403456933844,-6.817017297248178
4,1,24637.554337271682,-7.576704666368648
4,1,25283.10324997554,-8.097455064627692
4,1,25998.67887098433,-8.137667450593641
4,1,26700.864321950154,-8.137667450593641
4,1,27356.33794930838,-8.137667450593641
4,1,27994.279270999912,-8.388542473538708
4,1,28593.69052596946,-8.683047935256829
4,1,29250.414999436103,-8.683047935256829
4,1,29933.243132753538,-9.297568591040221
4,1,30612.89289361902,-9.697015813758856
4,1,31327.504751456036,-10.218375680992697
4,1,31927.20308936222,-10.190761081567643
4,1,32475.944953675214,-9.896331018073207
4,1,33201.732372275015,-9.896331018073207
4,1,33887.73887804441,-9.368731947829337
4,1,34470.86867345567,-9.60322042349328
4,1,35132.022365482684,-8.758245097013154
4,1,35827.0651080803,-8.003332948726142
4,1,36514.60954289475,-6.880980123675267
4,1,37140.12445771509,-6.599543687396078
4,1,37801.56523267874,-6.599543687396078
4,1,38432.47312923122,-7.072868602956531
4,1,39119.156315235756,-7.103932671115227
4,1,39833.48109013613,-6.599543687396078
4,1,40517.56006956198,-5.959161440888335
4,1,41219.458437591165,-5.946092415449401
4,1,41860.578131734655,-5.946092415449401
4,1,42525.8739593854,-5.946092415449401
4,1,43198.490295111835,-5.946092415449401
4,1,43874.961683525355,-5.217657610046843
4,1,44526.58025819649,-5.827164283955106
4,1,45174.343780180534,-5.475814844762931
4,1,45821.82021922794,-4.555177400813749
4,1,46505.89919865379,-4.31382140360906
4,1,47130.737433239,-4.322913172748549
4,1,47802.10292285702,-4.803199857629356
4,1,48469.32627685131,-4.657065533754973
4,1,49112.66058027498,-4.5138403246778145
4,1,49763.60247471098,-4.789420832250712
4,1,50404.72216885447,-5.065001339823608
4,1,51029.273320503045,-5.277121675793991
4,1,51663.35958950748,-5.202791593610057
4,1,52275.77141722149,-5.202791593610057
4,1,52904.75178743043,-4.541398375435104
4,1,53590.758293199826,-4.441106171561904
4,1,54289.19120584041,-4.268362557911615
4,1,54882.53279884267,-3.639912080302206
4,1,55558.61458995771,-3.4490037779288616
4,1,56285.36577172927,-3.4841770492784527
4,1,56993.62088466238,-3.3317595400968902
4,1,57667.200983560586,-2.901512143002461
4,1,58360.52799740567,-3.202790878481722
4,1,58991.43589395815,-3.4490037779288616
4,1,59667.230602136544,-3.085546640649751
4,1,60271.07107566645,-3.0269245217337652
4,1,60893.69470097147,-2.964218332368113
4,1,61591.16385044029,-2.6506873855398516
4,1,62297.88103432834,-2.8011822400174173
4,1,62882.93835608314,-3.0269245217337652
4,1,63539.66282954979,-2.88897090512933
4,1,64154.00218360734,-2.0071886791197473
4,1,64752.449675405114,-1.8544821434140548
4,1,65406.95953959157,-1.289271925921408
4,1,66087.86014656546,-0.3163583802164922
4,1,66767.50990743094,-0.3163583802164922
4,1,67441.09000632915,-0.14646104951035616
4,1,68139.52291896973,0.4857530560980539
4,1,68795.28362926461,0.33709289173018486
4,1,69408.6592201504,0.33709289173018486
4,1,70059.31403164976,0.7236093190866444
4,1,70694.36406382597,1.0833028283667543
4,1,71377.1921971434,1.7004498556085477
4,1,72069.55544781672,1.7693449825017717
4,1,72751.70690089902,1.7693449825017717
4,1,73424.03615368881,2.3202106879381272
4,1,74100.50754210234,2.436744925830387
4,1,74811.65394455077,2.939701343299499
4,1,75500.16214253698,3.256260785445821
4,1,76165.17088725108,2.7990082579011335
4,1,76785.57990327592,2.616506857468795
4,1,77432.09257915155,2.752110562768345
4,1,78123.20498371645,3.5196267807815604
4,1,78813.64070804621,3.482003067162169
4,1,79496.46884136366,3.845698965482952
4,1,80160.80090584263,3.8833226791023434
4,1,80842.66527598829,3.8833226791023434
4,1,81472.32232643236,3.281343261192082
4,1,82158.04174926512,3.456920591415908
4,1,82824.30134008764,3.256260785445821
4,1,83523.98509883664,3.256260785445821
4,1,84250.7362806082,3.6701216352591257
4,1,84940.88492200134,4.166920531127201
4,1,85674.9566118486,4.428703163765531
4,1,86371.46199814565,4.678019956754417
4,1,87047.25670632403,4.979738515205181
4,1,87703.30449955552,5.482242543332176
4,1,88380.0629709057,5.979895952402027
4,1,89097.2790353214,6.694608281093705
4,1,89784.24930426256,6.620278198909771
4,1,90454.93811364545,6.620278198909771
4,1,91089.70106288501,6.620278198909771
4,1,91778.20926087124,6.620278198909771
4,1,92417.40142867118,6.045241079596695
4,1,93051.48769767562,5.352783793263048
4,1,93673.14755980887,5.3911614891193
4,1,94324.47905154337,5.720727124851484
4,1,95001.20352501,3.8309963118641517
4,1,95661.10637092861,3.820616489736691
4,1,96329.58057103131,3.5447092565278213
4,1,96984.09043521777,3.8080752518635608
4,1,97549.4008420257,3.8833226791023434
4,1,98165.38063949016,3.8833226791023434
4,1,98855.81636381992,3.3189669748114734
4,1,99420.16300745607,3.7704515382441692
4,1,100096.6343958696,4.428703163765531
4,1,100712.9012762707,4.428703163765531
4,1,101314.52714052043,4.428703163765531
4,1,101926.65188529779,4.428703163765531
4,1,102525.09937709558,4.468915549731481
4,1,103161.11317244357,4.842011093271805
4,1,103796.16320461978,5.595842533685983
4,1,104434.1045263113,6.006034003279894
4,1,105024.2677468616,6.620278198909771
4,1,105636.10540870235,6.620278198909771
4,2,0,3.8833226791023434
4,2,646.5126758756332,3.8833226791023434
4,2,1378.3697564427086,3.9814911663417174
4,2,2078.0535151917097,4.428703163765531
4,2,2770.1296829283838,4.940908430006811
4,2,3499.0954739801396,4.758444728686316
4,2,4158.034556726965,4.876191621342861
4,2,4822.366621205934,4.694104911140797
4,2,5535.440549997901,3.992398776034981
4,2,6265.083021284791,3.9487683372619258
4,2,6966.981389313978,4.003306385728245
4,2,7640.274405275542,4.341442286219421
4,2,8303.3556236461,4.444788118151911
4,2,8950.832062693506,4.605637662015709
4,2,9591.951756836997,5.098867708629306
4,2,10268.42314525052,4.830827023425025
4,2,10995.46140995873,4.830827023425025
4,2,11657.291782220875,5.128650006985337
4,2,12384.617129865725,5.327198662692212
4,2,13116.4742104328,5.378368923833883
4,2,13768.092785103936,5.327198662692212
4,2,14432.424849582905,5.327198662692212
4,2,15100.611966748966,5.287488931550837
4,2,15845.182537123874,4.621722616402089
4,2,16506.336229150882,4.428703163765531
4,2,17161.420259210616,4.428703163765531
4,2,17859.176491616072,4.417795554072268
4,2,18540.7537788251,3.8833226791023434
4,2,19210.868422334708,3.845698965482952
4,2,19901.017063727835,3.256260785445821
4,2,20554.276081805878,3.244536361662624
4,2,21228.532860939216,2.580818364924015
4,2,21897.007061041917,2.44698651788109
4,2,22555.946143788744,2.562974118651625
4,2,23257.557428881293,2.670039596285965
4,2,23896.462513744595,2.939701343299499
4,2,24548.081088415733,3.5070855429084298
4,2,25229.9454585614,3.820616489736691
4,2,25889.84830448,4.199643360206992
4,2,26558.03542164606,4.3196270668328935
4,2,27298.463856397233,3.79553401399043
4,2,27962.508837939567,3.1038432762642585
4,2,28647.551580537187,2.4003401501605888
4,2,29359.948829094024,1.4110903226570062
4,2,30034.492691164,1.08039371356953
4,2,30716.357061309664,0.8722694834545134
4,2,31441.18071673769,0.45602102322448007
4,2,32156.46925480984,0.4262889903509063
4,2,32859.3313860108,0.33709289173018486
4,2,33575.58368725472,0.7236093190866444
4,2,34303.58571513471,0.33709289173018486
4,2,35007.1245265708,1.0006286760948853
4,2,35719.80885806427,1.8693544430361493
4,2,36458.98644670704,2.58974048806021
4,2,37142.388745897755,2.3649909496223964
4,2,37843.03626781853,1.791084803664613
4,2,38485.11972513379,0.7533413519602182
4,2,39122.38436659019,0.33709289173018486
4,2,39766.96951612228,0.33709289173018486
4,2,40435.443716224974,1.0154946925316721
4,2,41068.56622205764,1.6177757033366786
4,2,41761.60615296609,1.6315547287153234
4,2,42449.54018507903,1.7004498556085477
4,2,43118.014385181734,3.008420541004122
4,2,43769.63295985287,3.858818256404343
4,2,44425.68075308437,3.444668380066908
4,2,45136.32827500515,3.068670004914667
4,2,45766.272408385856,3.068670004914667
4,2,46369.149118744,2.670039596285965
4,2,47077.117148740464,2.670039596285965
4,2,47761.19612816631,2.277466178293385
4,2,48333.827043049925,2.4461382878646205
4,2,48922.06273725668,2.998323462215484
4,2,49655.45774686881,3.4067556399233863
4,2,50324.608627206646,3.8833226791023434
4,2,51014.75726859977,3.8833226791023434
4,2,51668.30336961445,4.297811847446367
4,2,52251.14608208907,4.428703163765531
4,2,52901.5138106518,4.428703163765531
4,2,53574.80682661336,4.428703163765531
4,2,54281.13441320292,4.557382798856569
4,2,54985.24739051229,5.098867708629306
4,2,55628.581693935965,5.890071535250589
4,2,56289.448303026336,6.5287950208372365
4,2,56902.53681097548,6.620278198909771
4,2,57506.3772845054,6.620278198909771
4,2,58181.20822951201,6.620278198909771
4,2,58897.74761369257,7.051392675576591
4,2,59656.95920021886,8.833668453440538
4,2,60445.063221749406,10.64302475997843
4,2,61149.8528792939,11.258651256375884
4,2,61875.640297893704,11.118159232907349
4,2,62621.461714377016,10.711888470945118
4,2,63318.254183610705,11.098304367336661
4,2,64062.148073750475,11.600456537086455
4,2,64729.6585106814,11.610383969871798
4,2,65350.06752670625,11.07128667051579
4,2,66009.00660945306,10.365584429554607
4,2,66695.01311522246,9.790270850088017
4,2,67380.05585782009,8.107564709786944
4,2,67989.0022301455,7.363579020749116
4,2,68625.97978866527,7.7080546552152365
4,2,69316.41551299502,8.052530289681357
4,2,69938.75205536341,8.052530289681357
4,2,70570.33663215103,8.052530289681357
4,2,71262.0232025892,8.59633997801775
4,2,71880.5046922705,8.640950593698726
4,2,72573.83170611558,9.340130888311057
4,2,73276.69383731653,9.577069806244799
4,2,73914.63515900806,10.16650798628193
4,2,74551.61271752784,10.16650798628193
4,2,75209.30095416625,9.790270850088017
4,2,75899.44959555937,9.89060075307306
4,2,76590.56200012428,10.185458073168384
4,2,77244.39518407559,11.122431798916232
4,2,77868.94633572416,11.430684870086461
4,2,78492.46799710476,11.98136836314891
4,2,79074.3469464076,12.315357361337348
4,2,79623.0888107206,12.903463506089357
4,3,0,3.980963378775914
4,3,678.3989147570694,3.256260785445821
4,3,1377.1189103342972,3.256260785445821
4,3,2057.0557541364165,3.256260785445821
4,3,2784.770699079761,3.3189669748114734
4,3,3450.353609667141,3.2093630903130324
4,3,4059.2999819925576,2.1949616720248097
4,3,4765.340485645474,1.9266131107404767
4,3,5350.684890336916,1.08039371356953
4,3,5964.737161457837,1.1925108721908426
4,3,6600.463873869185,4.275996628059839
4,3,7271.439766188707,4.428703163765531
4,3,7874.029393610208,5.167304162995106
4,3,8489.045427902902,5.966826926963094
4,3,9170.909798048568,5.621126071362073
4,3,9858.84383016151,4.904968610049744
4,3,10537.242744918578,4.710189865527177
4,3,11204.076501614372,4.8705367545664
4,3,11909.153242095515,5.2676340659801495
4,3,12533.704393744081,5.327198662692212
4,3,13167.503579811884,5.77493844768183
4,3,13880.864591540489,6.032172054157762
4,3,14556.659299718876,6.489587944520435
4,3,15194.88770434705,5.566914748531728
4,3,15906.851751243696,3.776458263397833
4,3,16570.896732786026,3.820616489736691
4,3,17242.549305340686,3.5196267807815604
4,3,17893.880797075184,3.8331577276098217
4,3,18450.906932635644,3.8833226791023434
4,3,19062.744594476382,3.8833226791023434
4,3,19753.180318806146,3.256260785445821
4,3,20334.095504937217,3.8876957760761406
4,3,20998.140486479548,4.428703163765531
4,3,21626.833773751845,4.428703163765531
4,3,22216.033231130383,4.428703163765531
4,3,22836.442247155217,4.428703163765531
4,3,23422.463332081792,4.468915549731481
4,3,24074.08190675293,4.931860643164473
4,3,24693.52715960599,5.6598053601130704
4,3,25331.468481297525,6.071379130474562
4,3,25934.05810871903,6.620278198909771
4,3,26541.75363493603,6.620278198909771
4,4,0,5.966826926963094
4,4,657.6882366384145,5.966826926963094
4,4,1238.6034227694872,5.3911614891193
4,4,1813.1618639966446,5.327198662692212
4,4,2466.9950479479667,5.442331750260971
4,4,3072.763047821425,5.890071535250589
4,4,3733.6296569117976,5.148504872556025
4,4,4321.865351118559,4.702147388333987
4,4,4929.847960272202,4.428703163765531
4,4,5539.758095769392,4.428703163765531
4,4,6237.2272452382085,4.243273798980048
4,4,6936.9110039872085,3.8833226791023434
4,4,7599.315542122631,3.8833226791023434
4,4,8261.720080258054,3.8833226791023434
4,4,8886.27123190662,3.8833226791023434
4,4,9522.285027254607,3.8833226791023434
4,4,10149.727468418494,3.732827824624778
4,4,10812.521603852412,3.4945443050352996
4,4,11525.59553264438,2.8928036481667103
4,4,12221.13715576965,1.9590846124079808
4,4,12925.926813314154,1.8329873664781937
4,4,13574.654098469973,2.5430878371544017
4,4,14261.624367411141,3.256260785445821
4,4,14961.021043223504,3.3816731641771254
4,4,15598.285684679902,3.8080752518635608
4,4,16302.111579052635,3.992398776034981
4,4,16967.407406703376,4.428703163765531
4,4,17676.68835071678,4.428703163765531
4,4,18351.23221278676,4.428703163765531
4,4,19045.522989803616,4.428703163765531
4,4,19705.425835722213,4.428703163765531
4,4,20362.437392125496,4.428703163765531
4,4,21000.66579675367,4.468915549731481
4,4,21647.178472629304,4.887501354895785
4,4,22367.859992433594,5.432404317475627
4,4,23121.0019169926,5.966826926963094
4,4,23774.548018007285,5.966826926963094
4,4,24335.716289191478,5.966826926963094
4,4,24971.730084539464,6.5287950208372365
4,4,25652.343608576717,6.620278198909771
4,4,26295.677912000392,6.620278198909771
4,4,27014.821502759638,7.170320807070886
4,4,27744.751056983165,7.5289273252928535
4,4,28443.183969623755,7.721833680593881
4,4,29042.882307529937,8.206072489032906
4,4,29739.38769382698,9.633769270456787
4,4,30488.387482762257,10.493736277079842
4,4,31170.251852907924,10.711888470945118
4,4,31814.54991950337,10.711888470945118
4,4,32447.385342399397,10.711888470945118
4,4,33089.755882651305,10.711888470945118
4,5,0,4.428703163765531
4,5,566.2741699796952,4.428703163765531
4,5,1204.5025746078666,4.428703163765531
4,5,1844.6585055795842,4.428703163765531
4,5,2481.636064099344,4.199643360206992
4,5,3174.9630779444296,3.3263183016208733
4,5,3923.9628668797054,1.9048732895776355
4,5,4613.14774510106,1.424869348035651
4,5,5212.846083007242,1.2457420181132681
4,5,5921.777876175476,0.8722694834545134
4,5,6645.350685495091,0.33709289173018486
4,5,7367.672648706292,0.33709289173018486
4,5,8007.828579678011,0.23254068821871654
4,5,8688.442103715264,-0.3163583802164922
4,5,9324.45589906325,-0.3163583802164922
4,5,9881.482034623712,-0.3163583802164922
4,5,10538.206508090352,-0.8735009877747203
4,5,11295.49056827309,-1.4037264294769913
4,5,12004.709444377966,-1.8142697574481055
4,5,12655.36425587733,-1.8544821434140548
4,5,13293.592660505501,-1.8544821434140548
4,5,13954.746352532511,-1.8544821434140548
4,5,14613.685435279338,-1.8544821434140548
4,5,15308.939975467969,-1.8544821434140548
4,5,15979.341701914216,-1.8544821434140548
4,5,16687.658882755848,-1.8544821434140548
4,5,17385.128032224664,-1.8544821434140548
4,5,18069.207011650513,-1.8544821434140548
4,5,18798.849482937403,-1.6378379140225028
4,5,19510.959648557597,-0.9559866444873739
4,5,20169.898731304424,-1.3929193507486424
4,5,20885.474352313213,-1.8544821434140548
4,5,21583.907264953807,-1.8544821434140548
4,5,22235.81292256158,-1.9090201918803735
4,5,22875.005090361523,-1.8544821434140548
4,5,23547.621426087953,-1.8544821434140548
4,5,24236.806304309306,-2.2907865311446054
4,5,24930.809998389526,-2.399862628077243
4,5,25573.18053864143,-2.399862628077243
4,5,26260.1508075826,-2.5628987204279388
4,5,26946.444396288636,-2.9075188681561244
4,5,27598.06297095977,-3.613145710893621
4,5,28304.10347461269,-3.085546640649751
4,5,28948.401541208135,-2.8388059536368084
4,5,29585.666182664536,-2.4500275795697646
4,5,30241.71397589604,-2.381842452616252
4,5,30972.89437622798,-1.8544821434140548
4,5,31688.469997236774,-2.3235093602243966
4,5,32365.51555152357,-2.4625688174428952
4,5,33056.91503902511,-2.8388059536368084
4,5,33725.38923912781,-2.901512143002461
4,5,34401.1839473062,-2.6381461476667214
4,5,35028.913471406726,-2.525275006808547
4,5,35711.06492448903,-2.88897090512933
4,5,36371.541936280904,-3.1558931833489337
4,5,37077.58243993382,-3.729233842629071
4,5,37761.661419359676,-4.5138403246778145
4,5,38366.752738997995,-4.789420832250712
4,5,38999.87524483066,-4.582735451571039
4,5,39658.13764734236,-4.5138403246778145
4,5,40377.56832103824,-4.555177400813749
4,5,41070.21865464819,-5.202791593610057
4,5,41737.44200864247,-5.61904005384009
4,5,42430.76902248757,-6.711937306170907
4,5,43090.9589513428,-8.129624973400452
4,5,43759.4331514455,-7.775755976900097
4,5,44477.900061969616,-8.217991691560625
4,5,45156.586059663314,-8.879334644253118
4,5,45839.41419298076,-9.310109828913351
4,5,46535.242899042656,-9.55632272836049
4,5,47134.94123694884,-9.310109828913351
4,5,47793.490722397175,-8.98403764421196
4,5,48426.61322822984,-9.00176879314882
4,5,49104.04837981514,-9.247403639547699
4,5,49783.698140680615,-9.134532498689525
4,5,50438.49508780371,-9.852801110265068
4,5,51093.968715161944,-10.697016171323025
4,5,51730.26959344657,-10.362826111204756
4,5,52398.74379354926,-10.246499218427633
4,5,53072.32389244747,-11.30684957086726
4,5,53754.475345529776,-11.485976900789643
4,5,54470.05096653856,-11.863062267000025
4,5,55145.55859178032,-11.485976900789643
4,5,55862.097975960874,-11.485976900789643
4,5,56511.789024288475,-12.2144117061922
4,5,57221.00790039334,-12.229277722628987
4,5,57894.58799929155,-11.946823410330037
4,5,58491.107964745766,-12.332523023596563
4,5,59156.11670945988,-12.752038740186329
4,5,59820.73585687548,-12.333829926140456
4,5,60464.07016029916,-12.582141409480194
4,5,61164.430599283296,-12.933899255717336
4,5,61872.6857122164,-13.522357258846547
4,5,62554.26299942542,-13.90487758034764
4,5,63157.13970978356,-14.420852757773227
4,5,63861.25268709293,-14.966233242436415
4,5,64537.04739527132,-15.028939431802067
4,5,65237.98200012873,-15.229599237772154
4,5,65922.73765978972,-15.530588946727285
4,5,66550.46718389024,-15.593295136092937
4,5,67222.1197564449,-15.593295136092937
4,5,67905.91165293411,-15.97557669655236
4,5,68575.06253327195,-17.03475209333954
4,5,69223.78981842776,-17.080210939036988
4,5,69867.12412185143,-17.080210939036988
4,5,70524.13567825471,-16.80745786485232
4,5,71119.69188053717,-16.439445418225507
4,5,71772.56130131672,-16.340114541704303
4,5,72453.17482535397,-16.699204865194922
4,5,73098.4366551212,-16.554754434982865
4,5,73796.19288752665,-16.31334817229572
4,5,74516.5873243943,-15.769161492840894
4,5,75110.2160003332,-15.467882757361632
4,5,75765.0129474563,-16.71908486350684
4,5,76395.24416377365,-17.769162207969227
4,5,77019.79531542222,-17.769162207969227
4,5,77728.05042835532,-17.769162207969227
4,5,78439.19683080373,-17.992152454521033
4,5,79075.49770908836,-18.37866888187749
4,5,79718.83201251204,-17.81376025727959
4,5,80331.9205204612,-17.804329196133512
4,5,80917.26492515263,-18.408400914751066
4,5,81609.91525876257,-18.363802865440707
4,5,82294.95800136021,-18.786912564026178
4,5,82980.28782689448,-19.16591430175525
4,5,83558.02464057358,-19.70320204374279
4,5,84188.64545418942,-19.964381490591634
4,5,84813.19660583799,-20.551230998282204
4,5,85496.02473915543,-20.70403806495281
4,5,86110.364093213,-21.0094511363642
4,5,86755.62592298022,-20.397695082115966
4,5,87374.10741266151,-19.805542566026133
4,5,88014.26334363321,-19.859452295961734
4,5,88659.81225633709,-20.922190258818087
4,5,89323.18055764426,-21.75106806454122
4,5,89921.91513237866,-21.81377425390687
4,5,90526.71936908037,-21.81377425390687
4,5,91171.98119884758,-21.863939205399394
4,5,91818.49387472322,-21.700903113048696
4,5,92420.11973897295,-21.935102562188508
4,5,93090.52146541918,-22.322008547034017
4,5,93741.46335985519,-22.98188123436463
4,5,94385.76142645064,-22.90880778924213
4,5,95052.98478044494,-23.06336786461344
4,5,95689.96233896469,-23.227019709124242
4,5,96306.22921936579,-23.514965525381665
4,5,96924.71070904708,-24.052347515148814
4,5,97639.03548394746,-24.052347515148814
4,5,98329.47120827723,-24.052347515148814
4,5,99067.00835351308,-24.349667843884554
4,5,99756.19323173445,-24.483461991815634
4,5,100349.82190767334,-24.79564833698816
4,5,101018.00902483941,-24.79564833698816
4,5,101618.67112591735,-24.61725613974672
4,5,102290.03661553537,-24.290203778137403
4,5,102965.54424077712,-24.27533776170062
4,5,103681.11986178592,-24.126677597332748
4,5,104428.8688046128,-23.570081626896247
4,5,105125.37419090982,-22.723478955421562
4,5,105839.02228557506,-22.46270163243238
4,5,106512.31530153664,-23.164344935685126
