Tubule_ID,Loop_ID,Branch_ID,Ref,distance,unwrapped_phase
7,1,1,R1,0,-13.522357258846547
7,1,1,0,14.142135623730951,-13.522357258846547
7,1,1,0,28.284271247461902,-13.522357258846547
7,1,1,0,38.2842712474619,-13.522357258846547
7,1,1,0,52.42640687119285,-13.522357258846547
7,1,1,0,66.5685424949238,-13.522357258846547
7,1,1,0,80.71067811865476,-13.522357258846547
7,1,1,0,94.8528137423857,-13.522357258846547
7,1,1,0,104.8528137423857,-13.522357258846547
7,1,1,0,118.99494936611666,-13.522357258846547
7,1,1,0,133.1370849898476,-13.522357258846547
7,1,1,0,147.27922061357856,-13.522357258846547
7,1,1,0,161.4213562373095,-13.522357258846547
7,1,1,0,175.56349186104046,-13.522357258846547
7,1,1,0,189.7056274847714,-13.522357258846547
7,1,1,0,203.8477631085024,-13.522357258846547
7,1,1,0,213.8477631085024,-13.522357258846547
7,1,1,0,227.98989873223331,-13.522357258846547
7,1,1,0,237.98989873223331,-13.522357258846547
7,1,1,0,247.98989873223331,-13.522357258846547
7,1,1,0,262.13203435596427,-13.522357258846547
7,1,1,0,276.2741699796952,-13.522357258846547
7,1,1,0,290.41630560342617,-13.522357258846547
7,1,1,0,304.5584412271571,-13.522357258846547
7,1,1,0,318.70057685088807,-13.522357258846547
7,1,1,0,332.842712474619,-13.522357258846547
7,1,1,0,346.98484809835,-13.522357258846547
7,1,1,0,364.30535617403876,-13.522357258846547
7,1,1,0,374.30535617403876,-13.522357258846547
7,1,1,0,388.44749179776966,-13.522357258846547
7,1,1,0,402.58962742150067,-13.522357258846547
7,1,1,0,412.58962742150067,-13.522357258846547
7,1,1,0,426.7317630452316,-13.522357258846547
7,1,1,0,440.8738986689625,-13.522357258846547
7,1,1,0,455.0160342926935,-13.522357258846547
7,1,1,0,469.1581699164244,-13.522357258846547
7,1,1,0,483.3003055401554,-13.522357258846547
7,1,1,0,497.4424411638864,-13.522357258846547
7,1,1,0,507.4424411638864,-13.522357258846547
7,1,1,0,521.5845767876174,-13.522357258846547
7,1,1,0,531.5845767876174,-13.522357258846547
7,1,1,0,548.9050848633061,-13.522357258846547
7,1,1,0,563.0472204870371,-13.522357258846547
7,1,1,0,580.3677285627258,-13.522357258846547
7,1,1,0,594.5098641864568,-13.522357258846547
7,1,1,0,608.6519998101877,-13.522357258846547
7,1,1,0,625.9725078858766,-13.522357258846547
7,1,1,0,640.1146435096075,-13.522357258846547
7,1,1,0,657.4351515852961,-13.522357258846547
7,1,1,0,667.4351515852961,-13.522357258846547
7,1,1,0,681.5772872090271,-13.522357258846547
7,1,1,0,695.7194228327581,-13.522357258846547
7,1,1,0,709.8615584564891,-13.522357258846547
7,1,1,0,719.8615584564891,-13.522357258846547
7,1,1,0,737.1820665321777,-13.522357258846547
7,1,1,0,751.3242021559088,-13.522357258846547
7,1,1,0,765.4663377796397,-13.522357258846547
7,1,1,0,779.6084734033707,-13.522357258846547
7,1,1,0,793.7506090271016,-13.522357258846547
7,1,1,0,811.0711171027904,-13.522357258846547
7,1,1,0,825.2132527265213,-13.522357258846547
7,1,1,0,842.5337608022102,-13.522357258846547
7,1,1,0,852.5337608022102,-13.522357258846547
7,1,1,0,866.6758964259411,-13.522357258846547
7,1,1,0,880.818032049672,-13.522357258846547
7,1,1,0,894.9601676734029,-13.522357258846547
7,1,1,0,909.102303297134,-13.522357258846547
7,1,1,0,923.2444389208649,-13.522357258846547
7,1,1,0,937.3865745445959,-13.522357258846547
7,1,1,0,951.5287101683268,-13.522357258846547
7,1,1,0,965.6708457920577,-13.522357258846547
7,1,1,0,979.8129814157887,-13.522357258846547
7,1,1,0,989.8129814157887,-13.522357258846547
7,1,1,0,1003.9551170395197,-13.522357258846547
7,1,1,0,1013.9551170395197,-13.522357258846547
7,1,1,0,1028.0972526632506,-13.522357258846547
7,1,1,0,1042.2393882869815,-13.522357258846547
7,1,1,0,1052.2393882869815,-13.522357258846547
7,1,1,0,1066.3815239107125,-13.522357258846547
7,1,1,0,1080.5236595344436,-13.522357258846547
7,1,1,0,1094.6657951581744,-13.522357258846547
7,1,1,0,1108.8079307819053,-13.522357258846547
7,1,1,0,1118.8079307819053,-13.522357258846547
7,1,1,0,1132.9500664056363,-13.522357258846547
7,1,1,0,1142.9500664056363,-13.522357258846547
7,1,1,0,1157.0922020293672,-13.522357258846547
7,1,1,0,1171.2343376530982,-13.522357258846547
7,1,1,0,1181.2343376530982,-13.522357258846547
7,1,1,0,1195.376473276829,-13.522357258846547
7,1,1,0,1209.5186089005601,-13.522357258846547
7,1,1,0,1219.5186089005601,-13.522357258846547
7,1,1,0,1233.660744524291,-13.522357258846547
7,1,1,0,1243.660744524291,-13.522357258846547
7,1,1,0,1253.660744524291,-13.522357258846547
7,1,1,0,1267.802880148022,-13.522357258846547
7,1,1,0,1277.802880148022,-13.522357258846547
7,1,1,0,1287.802880148022,-13.522357258846547
7,1,1,0,1297.802880148022,-13.522357258846547
7,1,1,0,1307.802880148022,-13.522357258846547
7,1,1,0,1317.802880148022,-13.522357258846547
