Tubule_ID,Loop_ID,Branch_ID,Ref,distance,unwrapped_phase
3,1,1,R1,0,4.830827023425025
3,1,1,0,14.142135623730951,4.830827023425025
3,1,1,0,24.14213562373095,4.830827023425025
3,1,1,0,38.2842712474619,4.830827023425025
3,1,1,0,48.2842712474619,4.830827023425025
3,1,1,0,62.42640687119285,4.830827023425025
3,1,1,0,76.5685424949238,4.830827023425025
3,1,1,0,86.5685424949238,4.830827023425025
3,1,1,0,96.5685424949238,4.830827023425025
3,1,1,0,110.71067811865476,4.830827023425025
3,1,1,0,124.8528137423857,4.830827023425025
3,1,1,0,134.8528137423857,4.830827023425025
3,1,1,0,144.8528137423857,4.830827023425025
3,1,1,0,158.99494936611666,4.830827023425025
3,1,1,0,173.1370849898476,4.830827023425025
3,1,1,0,183.1370849898476,4.830827023425025
3,1,1,0,193.1370849898476,4.830827023425025
3,1,1,0,207.27922061357856,4.830827023425025
3,1,1,0,221.4213562373095,4.830827023425025
3,1,1,0,231.4213562373095,4.830827023425025
3,1,1,0,245.56349186104046,4.830827023425025
3,1,1,0,255.56349186104046,4.830827023425025
3,1,1,0,269.7056274847714,4.830827023425025
3,1,1,0,279.7056274847714,4.830827023425025
3,1,1,0,289.7056274847714,4.830827023425025
3,1,1,0,299.7056274847714,4.830827023425025
3,1,1,0,313.84776310850236,4.830827023425025
3,1,1,0,323.84776310850236,4.830827023425025
3,1,1,0,333.84776310850236,4.830827023425025
3,1,1,0,343.84776310850236,4.830827023425025
3,1,1,0,357.9898987322333,4.830827023425025
3,1,1,0,367.9898987322333,4.830827023425025
3,1,1,0,382.13203435596427,4.830827023425025
3,1,1,0,396.2741699796952,4.830827023425025
3,1,1,0,410.41630560342617,4.830827023425025
3,1,1,0,424.5584412271571,4.830827023425025
3,1,1,0,438.70057685088807,4.830827023425025
3,1,1,0,456.02108492657686,4.830827023425025
3,1,1,0,470.16322055030776,5.327198662692212
3,1,1,0,480.16322055030776,5.327198662692212
3,1,1,0,497.4837286259966,5.327198662692212
3,1,1,0,507.4837286259966,5.327198662692212
3,1,1,0,517.4837286259966,5.327198662692212
3,1,1,0,527.4837286259966,5.327198662692212
3,1,1,0,541.6258642497276,5.327198662692212
3,1,1,0,551.6258642497276,5.327198662692212
3,1,1,0,561.6258642497276,5.327198662692212
3,1,1,0,571.6258642497276,5.327198662692212
3,1,1,0,588.9463723254163,4.830827023425025
3,1,1,0,598.9463723254163,4.830827023425025
3,1,1,0,613.0885079491472,4.830827023425025
3,1,1,0,627.2306435728782,5.327198662692212
3,1,1,0,637.2306435728782,5.327198662692212
3,1,1,0,647.2306435728783,5.327198662692212
3,1,1,0,661.3727791966091,5.327198662692212
3,1,1,0,675.5149148203401,5.327198662692212
3,1,1,0,689.657050444071,5.327198662692212
3,1,1,0,699.657050444071,5.327198662692212
3,1,1,0,709.657050444071,5.327198662692212
3,1,1,0,719.657050444071,5.327198662692212
3,1,1,0,733.7991860678019,5.327198662692212
3,1,1,0,747.941321691533,5.327198662692212
