Tubule_ID,Loop_ID,distance,mean_phase
7,1,0,-13.522357258846547
7,1,681.5772872090271,-13.522357258846547
7,1,1327.802880148022,-13.445601867134041
7,1,2011.8818595738721,-12.946691821002753
7,1,2688.6403309240336,-12.882728994575665
7,1,3376.574363036976,-13.32893568235033
7,1,4079.149411301297,-13.562066989987922
7,1,4812.544420913422,-14.284130645489
7,1,5520.512450909886,-14.420852757773227
7,1,6167.025126785519,-14.420852757773227
7,1,6813.5378026611525,-14.420852757773227
7,1,7498.580545258775,-13.87408997234246
7,1,8112.632816379696,-13.522357258846547
7,1,8745.181156339086,-13.304883648994448
7,1,9334.38061371762,-13.522357258846547
7,1,9944.290749214812,-13.522357258846547
7,1,10672.005694158153,-13.906762535939794
7,1,11401.935248381684,-14.897470062434643
7,1,12114.045414001877,-16.179516325252795
7,1,12727.133921951025,-16.10916978255361
7,1,13365.362326579196,-15.99192554472164
7,1,14026.22893566957,-16.482868511883424
7,1,14623.712664295565,-16.80745786485232
7,1,15216.090494126058,-16.81654963399181
7,1,15925.309370230932,-17.291583575955816
7,1,16625.669809215065,-17.46602364963904
7,1,17319.960586231926,-17.924696177063154
7,1,17963.97156989074,-18.334070832567132
7,1,18629.944077776614,-18.512463029808575
7,1,19308.630075470322,-18.512463029808575
7,1,19991.745291724397,-18.512463029808575
7,1,20597.513291597857,-18.512463029808575
7,1,21241.811358193303,-18.60394620788111
7,1,21991.487827363715,-19.498520999176108
7,1,22613.147689496964,-19.805542566026133
7,1,23220.45361841547,-19.805542566026133
7,1,23856.18033082682,-19.805542566026133
7,1,24555.289923702545,-19.805542566026133
7,1,25273.469751290013,-19.805542566026133
7,1,26025.36082974061,-20.421671717248163
7,1,26747.006112716677,-20.70403806495281
7,1,27420.29912867824,-20.96308122879721
7,1,28085.594956328987,-20.802206552192185
7,1,28747.71241152777,-20.70403806495281
7,1,29443.254034653037,-21.215011826873884
7,1,30131.47514970262,-21.76360930241435
7,1,30762.095963318465,-21.249418549616003
7,1,31398.10975866645,-21.312124738981655
7,1,32073.6173839082,-21.82631549178
7,1,32761.551416021142,-21.943559729611973
7,1,33502.943613944095,-21.863939205399394
7,1,34180.66584846603,-21.935102562188508
7,1,34848.176285396956,-22.169591037852452
7,1,35502.29655228491,-21.935102562188508
7,1,36131.95360272899,-21.935102562188508
7,1,36776.25166932443,-21.935102562188508
7,1,37506.18122354797,-21.876480443272524
7,1,38194.1152556609,-21.876480443272524
7,1,38851.80349229932,-21.613114447936784
7,1,39532.41701633658,-22.130333696053196
7,1,40254.06229931264,-22.46270163243238
7,1,41012.31012266715,-22.775824172215675
7,1,41666.43038955511,-22.991312295510706
7,1,42364.18662196057,-23.290662093100664
7,1,42962.92119669498,-23.589295607565603
7,1,43540.65801037409,-23.542523576138958
7,1,44206.91760119661,-23.37717527159522
7,1,44912.67102191289,-23.363396246216574
7,1,45590.10617349818,-23.110692816347118
7,1,46244.903120621275,-22.357181818383605
7,1,46951.62030450933,-22.017173528670888
7,1,47577.422302266306,-21.975629107419817
7,1,48209.00687905392,-22.251662004334833
7,1,48851.37741930583,-22.58761135633911
7,1,49506.174366428924,-23.2369597082802
7,1,50116.0845019261,-24.151326533292817
7,1,50821.837922642386,-24.483461991815634
7,1,51435.890193763305,-24.27533776170062
7,1,52078.93741425034,-24.429432881359197
7,1,52756.37256583564,-24.795648336988158
7,1,53467.806051220694,-24.795648336988158
7,1,54145.52828574263,-24.860993464182826
7,1,54784.72045354258,-24.721318254804224
7,1,55439.517400665674,-24.721318254804224
7,1,56120.13092470293,-24.795648336988158
7,1,56764.71607423501,-24.795648336988158
7,1,57435.79448091639,-24.73618427124101
7,1,58070.844513092605,-24.587524106873143
7,1,58758.10186497041,-23.2736283777329
7,1,59448.82467223682,-21.710177094562095
7,1,60136.47162141313,-21.872396372822855
7,1,60805.62250175096,-21.80613390057334
7,1,61503.09165121977,-22.404079513516397
7,1,62138.14168339599,-22.146142190286056
7,1,62768.762497011834,-21.907569644172447
7,1,63398.706630392546,-21.954467339305236
7,1,64031.54205328858,-22.948228493859375
7,1,64671.69798426029,-24.116511403505733
7,1,65326.494931383386,-23.395924296551843
7,1,65997.8604210014,-22.589157019924677
7,1,66655.54865763983,-21.63411285323338
7,1,67317.6661128386,-21.249418549616003
7,1,67984.88946683289,-21.56294949644426
7,1,68606.2622460295,-21.688361875175566
7,1,69288.41369911181,-21.80805655527734
7,1,69956.8878992145,-21.87840309797652
7,1,70627.0025427241,-21.33552332106559
7,1,71298.65511527877,-20.551230998282204
7,1,71916.17284178828,-20.252277041366604
7,1,72553.43748324468,-20.06365581844507
7,1,73180.20324417343,-19.3450102157511
7,1,73788.18585332707,-19.805542566026133
7,1,74450.01622558922,-19.677616913171956
7,1,75164.3410004896,-19.741579739599047
7,1,75842.35031794818,-19.805542566026133
7,1,76551.56919405304,-19.485728433890692
7,1,77222.25800343594,-18.903151492209002
7,1,77894.58725622573,-18.512463029808575
7,1,78508.92661028329,-18.577808157003243
7,1,79130.2993894799,-18.719355755603384
7,1,79859.26518053164,-18.64177098343033
7,1,80492.67476930095,-18.512463029808575
7,1,81168.75656041598,-18.512463029808575
7,1,81892.61645267224,-17.44446604085011
7,1,82604.72661829242,-16.944682631961125
7,1,83278.019634254,-17.540353731822975
7,1,83984.06013790691,-18.003022365102453
7,1,84660.81860925708,-18.24487473394641
7,1,85360.50236800607,-17.938123344064596
7,1,86057.00775430312,-17.6092488587162
7,1,86685.98812451206,-16.190273138498686
7,1,87314.96849472098,-16.3345099404103
7,1,87859.56822341026,-16.546171603853256
7,1,88517.83062592194,-16.376651264265554
7,1,89197.76746972406,-16.781030787450323
7,1,89873.56217790247,-16.304426049159524
7,1,90594.24369770676,-16.233564285265153
7,1,91233.43586550669,-16.165504822017784
7,1,91795.8549827993,-15.921579002022458
7,1,92498.04043376513,-16.071709431752208
7,1,93118.7365327266,-16.12089420633681
7,1,93706.00846376157,-16.179516325252795
7,1,94408.87059496253,-16.097445358770415
7,1,95064.91838819406,-16.13098500194014
7,1,95719.42825238049,-16.106719340283814
