Tubule_ID,Loop_ID,distance,mean_phase
5,1,0,0.3109548408523178
5,1,645.2618297672217,0.6054980016822825
5,1,1309.3068113095521,1.08039371356953
5,1,1981.9231470359823,0.7533413519602182
5,1,2650.397347138682,0.8722694834545134
5,1,3364.4350391024223,0.05316831406935368
5,1,4021.1595125690637,-0.60485711678095
5,1,4673.741850411974,-1.6534202135843081
5,1,5311.683172103507,-2.0944495566658574
5,1,5945.48235817131,-2.550357482554808
5,1,6689.089165374443,-3.63399960292815
5,1,7354.672075961824,-5.106338415959542
5,1,8007.541496741371,-5.336585741541139
5,1,8670.909798048568,-5.4406478565986465
5,1,9295.748032633772,-5.291987692230778
5,1,10032.034331761217,-5.202791593610057
5,1,10657.549246581557,-5.42578184016186
5,1,11366.481039749795,-6.519194313687866
5,1,12084.947950273905,-7.23917195166696
5,1,12761.706421624065,-7.705761292578116
5,1,13406.291571156153,-7.743586068127337
5,1,14118.114653839708,-8.137667450593641
5,1,14844.86583561128,-8.137667450593641
5,1,15527.693968928717,-8.137667450593641
5,1,16243.94627017264,-8.137667450593641
5,1,16865.60613230589,-8.443080522005026
5,1,17525.50897822449,-8.683047935256829
5,1,18168.556198711525,-8.683047935256829
5,1,18835.779552705815,-9.184697450182046
5,1,19596.241985340508,-9.345283100262943
5,1,20322.316486876945,-9.568047152143688
5,1,21059.853632112805,-9.43907849052852
5,1,21716.578105579443,-9.896331018073207
5,1,22450.649795426703,-10.199683204703838
5,1,23156.40321614298,-10.181838958431447
5,1,23841.158875803965,-9.940941633754182
5,1,24506.16762051807,-10.48790548111478
5,1,25241.49015647374,-10.797025631857402
5,1,25898.788795813663,-11.536009905390713
5,1,26598.472554562664,-11.485976900789643
5,1,27325.223736334232,-11.485976900789643
5,1,27991.19624422011,-11.485976900789643
5,1,28632.603021300238,-11.649503081594299
5,1,29345.964033028846,-11.93195739389325
5,1,30028.115486111146,-11.917091377456464
5,1,30692.447550590117,-11.530574950100004
5,1,31371.7077141571,-10.602938037718625
5,1,32080.24991002684,-10.120232326494552
5,1,32659.237569814366,-9.258600275765094
5,1,33313.644919638966,-8.137667450593641
